Row ID,Order ID,Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sales,Quantity,Discount,Profit
3542,CA-2016-157511,9/18/2016,9/20/2016,First Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,5.352,3,0.2,1.6056
3543,CA-2016-157511,9/18/2016,9/20/2016,First Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,99.372,2,0.3,-7.098
3549,CA-2017-155292,10/30/2017,11-01-2017,First Class,Home Office,United States,Richmond,Kentucky,40475,South,Furniture,33.94,1,0,9.1638
3552,CA-2016-152555,3/29/2016,04-02-2016,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,844.116,6,0.3,-36.1764
3568,CA-2016-137176,09-09-2016,9/14/2016,Second Class,Home Office,United States,Dallas,Texas,75220,Central,Furniture,15.008,4,0.6,-12.0064
3581,CA-2016-104157,7/25/2016,7/29/2016,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Furniture,2430.08,8,0,388.8128
3584,CA-2015-121650,12-10-2015,12/16/2015,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Furniture,801.96,2,0,200.49
3585,CA-2015-121650,12-10-2015,12/16/2015,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Furniture,191.96,2,0,32.6332
3599,CA-2014-102869,09-09-2014,9/14/2014,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,17.472,3,0.2,5.0232
3603,CA-2014-159835,11/17/2014,11/24/2014,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,657.93,5,0.3,-93.99
3605,CA-2017-112956,8/21/2017,8/27/2017,Standard Class,Home Office,United States,Columbia,Maryland,21044,East,Furniture,25.16,2,0,8.5544
3606,CA-2017-112956,8/21/2017,8/27/2017,Standard Class,Home Office,United States,Columbia,Maryland,21044,East,Furniture,91.92,4,0,31.2528
3615,CA-2017-112529,11/19/2017,11/21/2017,First Class,Corporate,United States,San Antonio,Texas,78207,Central,Furniture,718.116,6,0.3,-71.8116
3623,CA-2014-159184,9/14/2014,9/19/2014,Standard Class,Consumer,United States,Macon,Georgia,31204,South,Furniture,142.4,5,0,52.688
3625,CA-2017-113530,5/19/2017,5/21/2017,Second Class,Home Office,United States,San Francisco,California,94109,West,Furniture,681.408,12,0.2,42.588
3639,CA-2016-145177,11-10-2016,11/14/2016,Standard Class,Home Office,United States,Springfield,Ohio,45503,East,Furniture,148.288,7,0.2,29.6576
3659,CA-2015-128083,03-12-2015,3/17/2015,Standard Class,Corporate,United States,Plantation,Florida,33317,South,Furniture,30.88,4,0.2,3.86
3660,CA-2015-128083,03-12-2015,3/17/2015,Standard Class,Corporate,United States,Plantation,Florida,33317,South,Furniture,6.408,3,0.2,1.4418
3675,CA-2017-154109,11-06-2017,11-11-2017,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,127.372,2,0.3,-30.9332
3677,CA-2015-156440,12-05-2015,12-09-2015,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,44.46,2,0,14.6718
3680,CA-2015-132626,07-09-2015,7/14/2015,Standard Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,181.96,2,0,20.0156
3694,US-2015-131359,10/30/2015,11-02-2015,Second Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,15.488,4,0.2,3.6784
3698,CA-2015-151680,11/19/2015,11/21/2015,Second Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,141.96,2,0,22.7136
3701,CA-2017-169411,12/24/2017,12/29/2017,Standard Class,Corporate,United States,Rochester,New York,14609,East,Furniture,37.93,1,0,6.8274
3702,CA-2016-126543,01-09-2016,1/13/2016,Second Class,Corporate,United States,Toledo,Ohio,43615,East,Furniture,15.168,2,0.2,3.792
3708,CA-2014-120544,11/23/2014,11/27/2014,Standard Class,Corporate,United States,Mesquite,Texas,75150,Central,Furniture,6.368,2,0.6,-2.5472
3711,CA-2017-113670,10/15/2017,10/17/2017,First Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,510.24,3,0.2,6.378
3714,CA-2017-166198,4/21/2017,4/24/2017,First Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,162.6,3,0,34.146
3716,CA-2014-135608,12-08-2014,12-10-2014,Second Class,Consumer,United States,Olympia,Washington,98502,West,Furniture,603.92,5,0.2,45.294
3721,CA-2016-151155,12/20/2016,12/24/2016,Standard Class,Home Office,United States,Jackson,Mississippi,39212,South,Furniture,18.92,4,0,7.3788
3736,CA-2017-168193,03-06-2017,03-11-2017,Second Class,Consumer,United States,New York City,New York,10011,East,Furniture,71.97,3,0,16.5531
3747,CA-2016-149979,9/23/2016,9/28/2016,Second Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,368.97,3,0,81.1734
3748,CA-2017-161956,8/27/2017,8/29/2017,Second Class,Corporate,United States,Inglewood,California,90301,West,Furniture,198.46,2,0,99.23
3752,CA-2017-161956,8/27/2017,8/29/2017,Second Class,Corporate,United States,Inglewood,California,90301,West,Furniture,230.28,3,0.2,23.028
3757,CA-2016-116799,03-03-2016,03-06-2016,First Class,Corporate,United States,Odessa,Texas,79762,Central,Furniture,563.43,5,0.3,-56.343
3761,CA-2015-167745,9/18/2015,9/23/2015,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,24.4,2,0,10.248
3763,CA-2016-156251,8/13/2016,8/18/2016,Second Class,Corporate,United States,West Allis,Wisconsin,53214,Central,Furniture,241.96,2,0,24.196
3766,CA-2016-163153,3/21/2016,3/25/2016,Standard Class,Corporate,United States,Houston,Texas,77036,Central,Furniture,99.372,2,0.3,-1.4196
3769,CA-2014-153913,12/16/2014,12/20/2014,Second Class,Corporate,United States,Hialeah,Florida,33012,South,Furniture,1013.832,9,0.2,101.3832
3771,CA-2016-155530,12/17/2016,12/21/2016,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,2003.52,6,0.2,-325.572
3778,CA-2015-107937,05-03-2015,05-08-2015,Standard Class,Home Office,United States,Chula Vista,California,91911,West,Furniture,665.88,6,0,106.5408
3796,US-2014-117163,1/27/2014,02-02-2014,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,333,3,0.2,-16.65
3799,CA-2017-147760,11-04-2017,11-05-2017,First Class,Corporate,United States,Greensboro,North Carolina,27405,South,Furniture,523.764,3,0.4,-192.0468
3801,CA-2016-156503,10/14/2016,10/20/2016,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Furniture,102.592,1,0.2,10.2592
3810,CA-2015-113628,11-12-2015,11/19/2015,Standard Class,Corporate,United States,Plantation,Florida,33317,South,Furniture,523.92,5,0.2,-72.039
3812,CA-2015-113628,11-12-2015,11/19/2015,Standard Class,Corporate,United States,Plantation,Florida,33317,South,Furniture,146.136,3,0.2,16.4403
3817,CA-2015-102582,9/15/2015,9/19/2015,Standard Class,Consumer,United States,Mobile,Alabama,36608,South,Furniture,801.96,2,0,200.49
3819,CA-2015-102582,9/15/2015,9/19/2015,Standard Class,Consumer,United States,Mobile,Alabama,36608,South,Furniture,1056.86,7,0,306.4894
3821,CA-2017-141873,10-09-2017,10/14/2017,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,314.352,3,0.2,-15.7176
3828,CA-2017-141733,05-07-2017,05-11-2017,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Furniture,1458.65,5,0,423.0085
3829,CA-2017-141733,05-07-2017,05-11-2017,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Furniture,26.64,1,0,7.4592
3830,CA-2017-141733,05-07-2017,05-11-2017,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Furniture,476.8,2,0,119.2
3832,US-2015-111927,11/14/2015,11/19/2015,Standard Class,Consumer,United States,Dover,Delaware,19901,East,Furniture,76.14,3,0,26.649
3835,CA-2014-105984,11/24/2014,11/24/2014,Same Day,Corporate,United States,Columbus,Ohio,43229,East,Furniture,611.058,3,0.3,-34.9176
3839,CA-2014-126760,7/26/2014,08-02-2014,Standard Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Furniture,674.352,3,0.2,-109.5822
3840,CA-2014-126760,7/26/2014,08-02-2014,Standard Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Furniture,134.01,9,0,36.1827
3842,US-2014-109162,06-08-2014,06-12-2014,Standard Class,Corporate,United States,Bristol,Tennessee,37620,South,Furniture,170.352,3,0.2,10.647
3846,CA-2014-101931,10/28/2014,10/31/2014,First Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,616.998,6,0.15,-36.294
3852,CA-2015-127593,9/21/2015,9/21/2015,Same Day,Home Office,United States,Quincy,Massachusetts,2169,East,Furniture,85.3,2,0,14.501
3854,US-2017-131849,06-06-2017,06-10-2017,Standard Class,Home Office,United States,San Francisco,California,94122,West,Furniture,4.95,1,0,2.178
3860,CA-2017-154039,2/17/2017,2/22/2017,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,480.96,3,0.5,-269.3376
3865,CA-2015-157133,11/28/2015,12-03-2015,Standard Class,Consumer,United States,Champaign,Illinois,61821,Central,Furniture,151.96,5,0.6,-182.352
3869,CA-2015-132486,10/23/2015,10/27/2015,Second Class,Consumer,United States,San Diego,California,92105,West,Furniture,240.784,1,0.2,27.0882
3870,CA-2015-132486,10/23/2015,10/27/2015,Second Class,Consumer,United States,San Diego,California,92105,West,Furniture,191.968,7,0.2,16.7972
3873,CA-2015-132486,10/23/2015,10/27/2015,Second Class,Consumer,United States,San Diego,California,92105,West,Furniture,842.352,3,0.2,42.1176
3883,CA-2015-129896,6/15/2015,6/20/2015,Standard Class,Consumer,United States,Gilbert,Arizona,85234,West,Furniture,364.704,6,0.2,-36.4704
3884,CA-2015-129896,6/15/2015,6/20/2015,Standard Class,Consumer,United States,Gilbert,Arizona,85234,West,Furniture,40.256,4,0.2,11.0704
3892,US-2016-163881,11/24/2016,11/30/2016,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,1684.752,6,0.2,210.594
3907,CA-2015-167010,04-05-2015,04-10-2015,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,547.136,4,0.2,-68.392
3910,CA-2015-167010,04-05-2015,04-10-2015,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,7.584,1,0.2,2.37
3911,CA-2015-167010,04-05-2015,04-10-2015,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,352.45,5,0.5,-211.47
3914,CA-2017-148068,9/18/2017,9/25/2017,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,9.82,2,0,3.2406
3915,US-2017-142573,7/18/2017,7/23/2017,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Furniture,801.6,5,0.5,-448.896
3916,US-2017-142573,7/18/2017,7/23/2017,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Furniture,161.568,2,0.2,10.098
3919,US-2017-142573,7/18/2017,7/23/2017,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Furniture,311.976,3,0.2,-42.8967
3927,CA-2014-103940,9/17/2014,9/21/2014,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,35.34,2,0,13.4292
3929,CA-2016-162082,3/14/2016,3/17/2016,First Class,Consumer,United States,Harlingen,Texas,78550,Central,Furniture,241.332,5,0.32,-14.196
3939,CA-2015-118955,6/16/2015,6/20/2015,Standard Class,Consumer,United States,Grand Prairie,Texas,75051,Central,Furniture,197.372,2,0.3,-25.3764
3940,US-2016-143448,12-10-2016,12-10-2016,Same Day,Consumer,United States,Greenwood,Indiana,46142,Central,Furniture,1424.9,5,0,356.225
3941,CA-2017-117863,5/18/2017,5/23/2017,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,14.56,2,0,6.2608
3951,CA-2016-119963,11/18/2016,11/22/2016,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Furniture,255.108,6,0.3,-18.222
3955,CA-2014-133228,04-04-2014,04-09-2014,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,5.47,1,0,2.3521
3957,CA-2016-114951,6/26/2016,07-03-2016,Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,22.14,3,0,6.4206
3960,CA-2016-156573,5/29/2016,06-02-2016,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Furniture,44.76,3,0.2,14.547
3964,CA-2017-134838,2/19/2017,2/20/2017,First Class,Home Office,United States,Los Angeles,California,90045,West,Furniture,44.67,3,0,12.0609
3975,CA-2016-167556,3/29/2016,04-02-2016,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,414,8,0,124.2
3977,US-2016-116400,10/22/2016,10/24/2016,First Class,Consumer,United States,Richmond,Virginia,23223,South,Furniture,39.92,4,0,11.1776
3980,CA-2014-114517,12/23/2014,12/27/2014,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,53.316,2,0.4,-19.5492
3982,CA-2017-119564,12/15/2017,12/20/2017,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,22.77,3,0,9.7911
3983,CA-2016-135265,07-07-2016,07-09-2016,Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,287.968,4,0.2,-3.5996
3986,CA-2016-108735,4/17/2016,4/21/2016,Standard Class,Consumer,United States,Lakewood,California,90712,West,Furniture,257.499,3,0.15,24.2352
3989,US-2016-159415,4/17/2016,4/22/2016,Standard Class,Corporate,United States,Columbia,Tennessee,38401,South,Furniture,79.12,5,0.2,13.846
3990,CA-2014-122588,11/25/2014,11/27/2014,Second Class,Consumer,United States,Woonsocket,Rhode Island,2895,East,Furniture,52.96,2,0,20.1248
3992,CA-2015-161998,05-01-2015,05-05-2015,Standard Class,Corporate,United States,Tampa,Florida,33614,South,Furniture,63.552,3,0.2,14.2992
3995,CA-2015-105627,03-08-2015,03-12-2015,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Furniture,512.94,3,0,97.4586
3996,CA-2015-105627,03-08-2015,03-12-2015,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Furniture,860.93,7,0,189.4046
3999,CA-2015-105627,03-08-2015,03-12-2015,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Furniture,373.08,6,0,82.0776
4000,US-2015-149629,7/17/2015,7/20/2015,Second Class,Corporate,United States,Port Saint Lucie,Florida,34952,South,Furniture,231.92,5,0.2,5.798
4001,CA-2014-116834,10-11-2014,10/16/2014,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,63.47,11,0,19.041
4003,CA-2016-145730,03-03-2016,03-08-2016,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,637.896,3,0.3,-127.5792
4010,CA-2017-144463,01-01-2017,01-05-2017,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,474.43,11,0,199.2606
4021,CA-2014-154963,6/22/2014,6/27/2014,Standard Class,Consumer,United States,Chester,Pennsylvania,19013,East,Furniture,170.058,3,0.3,-4.8588
4023,CA-2014-154963,6/22/2014,6/27/2014,Standard Class,Consumer,United States,Chester,Pennsylvania,19013,East,Furniture,853.93,5,0.3,0
4024,CA-2017-130764,10/27/2017,10/28/2017,First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,556.665,5,0.15,6.549
4031,CA-2017-124296,12/24/2017,12/28/2017,Standard Class,Consumer,United States,Lafayette,Louisiana,70506,South,Furniture,232.88,4,0,60.5488
4038,CA-2014-110786,12/29/2014,01-02-2015,Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,24.9,5,0,8.217
4044,CA-2014-110786,12/29/2014,01-02-2015,Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,70.56,6,0,23.9904
4045,CA-2015-137750,6/25/2015,6/30/2015,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,204.85,5,0,57.358
4050,CA-2017-136350,6/24/2017,6/26/2017,Second Class,Consumer,United States,New York City,New York,10011,East,Furniture,276.69,3,0,49.8042
4051,CA-2017-136350,6/24/2017,6/26/2017,Second Class,Consumer,United States,New York City,New York,10011,East,Furniture,172.764,2,0.1,32.6332
4053,CA-2014-122931,9/29/2014,10-03-2014,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,409.272,2,0.4,-81.8544
4057,CA-2014-122931,9/29/2014,10-03-2014,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,67.176,1,0.4,-20.1528
4060,CA-2015-124058,11/20/2015,11/24/2015,Standard Class,Consumer,United States,Oakland,California,94601,West,Furniture,572.16,3,0.2,35.76
4072,CA-2016-145303,8/28/2016,8/31/2016,First Class,Consumer,United States,Dallas,Texas,75081,Central,Furniture,156.3728,2,0.32,-52.8908
4075,CA-2017-108112,11/15/2017,11/20/2017,Standard Class,Consumer,United States,Miramar,Florida,33023,South,Furniture,220.064,4,0.2,55.016
4076,CA-2017-108112,11/15/2017,11/20/2017,Standard Class,Consumer,United States,Miramar,Florida,33023,South,Furniture,339.136,4,0.2,0
4089,US-2014-156559,8/19/2014,8/26/2014,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Furniture,638.82,9,0,172.4814
4104,CA-2017-137456,12/21/2017,12/21/2017,Same Day,Home Office,United States,Fremont,Nebraska,68025,Central,Furniture,15.92,2,0,7.0048
4109,CA-2015-105599,09-07-2015,09-07-2015,Same Day,Consumer,United States,New York City,New York,10011,East,Furniture,27.414,3,0.4,-14.1639
4111,CA-2015-153717,12/25/2015,01-01-2016,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,160.98,1,0,20.9274
4126,CA-2017-123239,7/27/2017,7/31/2017,Second Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,91.032,3,0.2,-2.2758
4141,CA-2017-127313,12-01-2017,12-04-2017,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,79.12,5,0.2,13.846
4146,CA-2017-112725,1/30/2017,02-06-2017,Standard Class,Home Office,United States,San Francisco,California,94110,West,Furniture,120.784,1,0.2,-13.5882
4147,CA-2015-136196,11/28/2015,12-04-2015,Standard Class,Consumer,United States,Freeport,New York,11520,East,Furniture,322.59,3,0,64.518
4169,CA-2014-157924,10-11-2014,10/13/2014,First Class,Consumer,United States,Pasadena,California,91104,West,Furniture,433.568,2,0.2,-65.0352
4185,CA-2016-143749,12-05-2016,12-07-2016,First Class,Corporate,United States,Franklin,Massachusetts,2038,East,Furniture,81.94,1,0,20.485
4193,CA-2015-150875,11/16/2015,11/20/2015,Standard Class,Corporate,United States,Boise,Idaho,83704,West,Furniture,696.42,2,0,160.1766
4196,CA-2016-124233,04-08-2016,4/14/2016,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,24.7,5,0,10.374
4206,CA-2014-145387,10/31/2014,11-02-2014,Second Class,Consumer,United States,Cranston,Rhode Island,2920,East,Furniture,14.76,2,0,4.2804
4208,CA-2014-145387,10/31/2014,11-02-2014,Second Class,Consumer,United States,Cranston,Rhode Island,2920,East,Furniture,17.67,3,0,7.7748
4209,CA-2014-145387,10/31/2014,11-02-2014,Second Class,Consumer,United States,Cranston,Rhode Island,2920,East,Furniture,1604.9,5,0,481.47
4210,CA-2014-145387,10/31/2014,11-02-2014,Second Class,Consumer,United States,Cranston,Rhode Island,2920,East,Furniture,385.686,1,0.3,-60.6078
