 Wave Lite ,"
Sale price₹ 1,699",76% off,55 reviews,"★
  4.9
    ",,"boAt Wave Lite | 1.69"" HD Display, Measures Health on the go, comes with 100+ Watch Faces"
 Wave Lite ,"
Sale price₹ 1,699",76% off,55 reviews,"★
  4.9
    ",Good,Good
 Wave Lite ,"
Sale price₹ 1,699",76% off,55 reviews,"★
  4.9
    ",,"boAt Wave Lite | 1.69"" HD Display, Measures Health on the go, comes with 100+ Watch Faces"
 Wave Lite ,"
Sale price₹ 1,699",76% off,55 reviews,"★
  4.9
    ",,"boAt Wave Lite | 1.69"" HD Display, Measures Health on the go, comes with 100+ Watch Faces"
 Watch Flash ,"
Sale price₹ 1,399",80% off,48 reviews,"★
  4.8
    ",,"boAt Watch Flash | Smart Watch With a 33mm Full Touch LCD Display, Round dial, IP68 sweat and Water Resistant"
 Watch Flash ,"
Sale price₹ 1,399",80% off,48 reviews,"★
  4.8
    ",Boat Flash Smart Watch,"I guess i have purchased one of the best and most stylish watch for a cheap price.
All features are absolutely perfect and work nice. Also the Boat App gives very detailed information and also stores your previous data in it. Very much satisfied with this product. Would highly recommened. Thank You Boat🙂"
 Watch Flash ,"
Sale price₹ 1,399",80% off,48 reviews,"★
  4.8
    ",,Good
 Watch Flash ,"
Sale price₹ 1,399",80% off,48 reviews,"★
  4.8
    ",Good product,"Realy nice product
Very good display quality
Battery backup is very good"
 Watch Flash ,"
Sale price₹ 1,399",80% off,48 reviews,"★
  4.8
    ",,Good product
 Watch Flash ,"
Sale price₹ 1,399",80% off,48 reviews,"★
  4.8
    ",owsome but calling reciving fichure,good
 Storm ,"
Sale price₹ 1,499",75% off,1008 reviews,"★
  4.8
    ",Excellent,Very nice product.. happy to shop boat product..
 Storm ,"
Sale price₹ 1,499",75% off,1008 reviews,"★
  4.8
    ",Great Product,"Amazing product of Boat ,i love it always"
 Storm ,"
Sale price₹ 1,499",75% off,1008 reviews,"★
  4.8
    ",Best Gift,Best Smart watch.
 Storm ,"
Sale price₹ 1,499",75% off,1008 reviews,"★
  4.8
    ",,Good Product
 Storm ,"
Sale price₹ 1,499",75% off,1008 reviews,"★
  4.8
    ",,Good Product
 Storm ,"
Sale price₹ 1,499",75% off,1008 reviews,"★
  4.8
    ",,Good Product
 Wave Style ,"
Sale price₹ 1,449",76% off,17 reviews,"★
  4.7
    ",About my Amazing Watch,Amazing Watch it's very comfortable in my hand.
 Wave Style ,"
Sale price₹ 1,449",76% off,17 reviews,"★
  4.7
    ",Nice,"Good Looking, Good Working"
 Wave Style ,"
Sale price₹ 1,449",76% off,17 reviews,"★
  4.7
    ",,"boAt Wave Style | Best Sports Smartwatch with 1.69 HD Display, 7 Day Long Battery, 10+ Sports Modes, IP68 Dust & Water Resistance"
 Wave Style ,"
Sale price₹ 1,449",76% off,17 reviews,"★
  4.7
    ",,"boAt Wave Style | Best Sports Smartwatch with 1.69 HD Display, 7 Day Long Battery, 10+ Sports Modes, IP68 Dust & Water Resistance"
 Wave Style ,"
Sale price₹ 1,449",76% off,17 reviews,"★
  4.7
    ",,"boAt Wave Style | Best Sports Smartwatch with 1.69 HD Display, 7 Day Long Battery, 10+ Sports Modes, IP68 Dust & Water Resistance"
 Wave Style ,"
Sale price₹ 1,449",76% off,17 reviews,"★
  4.7
    ",Excellent,Working good .
 Xplorer‌‌ O2,"
Sale price₹ 3,999",33% off,29 reviews,"★
  4.8
    ",,Supr
 Xplorer‌‌ O2,"
Sale price₹ 3,999",33% off,29 reviews,"★
  4.8
    ",Excellent,Satisfied with the display and options we have.
 Xplorer‌‌ O2,"
Sale price₹ 3,999",33% off,29 reviews,"★
  4.8
    ",,Excellent
 Xplorer‌‌ O2,"
Sale price₹ 3,999",33% off,29 reviews,"★
  4.8
    ",,‌BOAT‌ Xplorer‌‌
 Xplorer‌‌ O2,"
Sale price₹ 3,999",33% off,29 reviews,"★
  4.8
    ",,‌BOAT‌ Xplorer‌‌
 Xplorer‌‌ O2,"
Sale price₹ 3,999",33% off,29 reviews,"★
  4.8
    ",Boat xplorer smartwatch,Very amazing product
 Wave Pro ,"
Sale price₹ 1,499",79% off,12 reviews,"★
  5.0
    ",Excellent watch,Excellent watch best performance and a excellent product by boat I would personally suggest this watch
 Wave Pro ,"
Sale price₹ 1,499",79% off,12 reviews,"★
  5.0
    ",,Excellent performance so far
 Wave Pro ,"
Sale price₹ 1,499",79% off,12 reviews,"★
  5.0
    ",,Best and amazing product and look fantastic in wrist.
 Wave Pro ,"
Sale price₹ 1,499",79% off,12 reviews,"★
  5.0
    ",,"Very nice watch .no 1 watch nice boat.
👍❤️🙏"
 Wave Pro ,"
Sale price₹ 1,499",79% off,12 reviews,"★
  5.0
    ",Whtsapp,Can you reply the whtsapp messages ? Please reply
 Wave Pro ,"
Sale price₹ 1,499",79% off,12 reviews,"★
  5.0
    ",Amazingg!!,Far beyond my expectation..works really good..fast charging as well..charge last for many days..very much satisfied..and i got the product within 3 days...thank you boat...absolutely loved it <3
 Blaze ,"
Sale price₹ 3,499",50% off,20 reviews,"★
  5.0
    ",Awesome watch,Please add some more sports mode in update
 Blaze ,"
Sale price₹ 3,499",50% off,20 reviews,"★
  5.0
    ",,boAt Watch Blaze
 Blaze ,"
Sale price₹ 3,499",50% off,20 reviews,"★
  5.0
    ",,boAt Watch Blaze
 Blaze ,"
Sale price₹ 3,499",50% off,20 reviews,"★
  5.0
    ",The Best,The best one your money can buy.
 Blaze ,"
Sale price₹ 3,499",50% off,20 reviews,"★
  5.0
    ",,Watch Blaze
 Blaze ,"
Sale price₹ 3,499",50% off,20 reviews,"★
  5.0
    ",You guys rock.....,"Really i want to tell, the product is awesome... And i am boat lover.. and my whole family uses boat products... I request the company to keep this good will with the customer always.... Hip hip... Complete the slogan from your side..."
 Matrix ,"
Sale price₹ 3,499",71% off,11 reviews,"★
  5.0
    ",Boat matrix watch,It’s very good wrist band.
 Matrix ,"
Sale price₹ 3,499",71% off,11 reviews,"★
  5.0
    ",Very nice,"Produced very nice
Thanks boat"
 Matrix ,"
Sale price₹ 3,499",71% off,11 reviews,"★
  5.0
    ",Matrix watch,Its a good watch.very good experience
 Matrix ,"
Sale price₹ 3,499",71% off,11 reviews,"★
  5.0
    ",Boat marix smart watch,Best smartwatch at this price point and with colour full and  sharp amoled display great built quality and stylish look
 Matrix ,"
Sale price₹ 3,499",71% off,11 reviews,"★
  5.0
    ",Watch Matrix,Best watch
 Matrix ,"
Sale price₹ 3,499",71% off,11 reviews,"★
  5.0
    ",Awesome,A great watch in AMOLED section
 Xtend Talk ,"
Sale price₹ 2,999",57% off,7 reviews,"★
  4.9
    ",,Fantastic
 Xtend Talk ,"
Sale price₹ 2,999",57% off,7 reviews,"★
  4.9
    ",,"Xtend Talk | Premium Design Smartwatch with Built-in Alexa, Bluetooth Calling, 1.69’ HD Display, Dialpad, 60+ Sports Modes, Heart Rate, SpO2 Monitoring"
 Xtend Talk ,"
Sale price₹ 2,999",57% off,7 reviews,"★
  4.9
    ",Amazing,Firstly order ...then watch getting disconnected again and again ... After exchange ..watch is working perfectly now ... Smooth touch .. calling with watch is awesome ... Alexa is working properly .. pretty happy with boat .
 Xtend Talk ,"
Sale price₹ 2,999",57% off,7 reviews,"★
  4.9
    ",Good product,"Good product, I am happy with the product. I got it before delivery date."
 Xtend Talk ,"
Sale price₹ 2,999",57% off,7 reviews,"★
  4.9
    ",Amazing!,"The watch is really very good in terms of display, accuracy and design, the only thing which lacks is it's UI, I will really appreciate if you bring a new smooth update for the watch and fix some bugs like Alexa voice disappearing and connection issues. Also I would like to suggest you to please enable the watch to play music as it has it's own speaker."
 Xtend Talk ,"
Sale price₹ 2,999",57% off,7 reviews,"★
  4.9
    ",Very Good,It's very good product 🥰
 Storm Pro ,"
Sale price₹ 2,499",64% off,10 reviews,"★
  5.0
    ",,Excellent watch..!!
 Storm Pro ,"
Sale price₹ 2,499",64% off,10 reviews,"★
  5.0
    ",,Excellent watch..!!
 Storm Pro ,"
Sale price₹ 2,499",64% off,10 reviews,"★
  5.0
    ",,"boAt Storm Pro | Best Fitness Tracker Smartwatch with 1.78"" AMOLED Display and 700+ Active Modes"
 Storm Pro ,"
Sale price₹ 2,499",64% off,10 reviews,"★
  5.0
    ",,"boAt Storm Pro | Best Fitness Tracker Smartwatch with 1.78"" AMOLED Display and 700+ Active Modes"
 Storm Pro ,"
Sale price₹ 2,499",64% off,10 reviews,"★
  5.0
    ",Boat good product,It is good looks and features wise. I have questions it has stress monitering feature
 Storm Pro ,"
Sale price₹ 2,499",64% off,10 reviews,"★
  5.0
    ",,"boAt Storm Pro | Best Fitness Tracker Smartwatch with 1.78"" AMOLED Display and 700+ Active Modes"
 Xtend Sport ,"
Sale price₹ 2,499",64% off,7 reviews,"★
  4.9
    ",,"Value for money 
Premium quality"
 Xtend Sport ,"
Sale price₹ 2,499",64% off,7 reviews,"★
  4.9
    ",,Good quality
 Xtend Sport ,"
Sale price₹ 2,499",64% off,7 reviews,"★
  4.9
    ",Good watch,V good
 Xtend Sport ,"
Sale price₹ 2,499",64% off,7 reviews,"★
  4.9
    ",Perfect smart watch,"Very good design
All elements working properly
Good overall"
 Xtend Sport ,"
Sale price₹ 2,499",64% off,7 reviews,"★
  4.9
    ",just wow,"don't think, go for it"
 Xtend Sport ,"
Sale price₹ 2,499",64% off,7 reviews,"★
  4.9
    ",Best smartwatch,Best smartwatch under 3k
 Mystiq ,"
Sale price₹ 2,499",64% off,5 reviews,"★
  4.8
    ",,Nice
 Mystiq ,"
Sale price₹ 2,499",64% off,5 reviews,"★
  4.8
    ",Good delivery...,I want to return a item...not satisfied with item
 Mystiq ,"
Sale price₹ 2,499",64% off,5 reviews,"★
  4.8
    ",Quick response,Accessories miss but quick response our boat team and send new watch today
 Mystiq ,"
Sale price₹ 2,499",64% off,5 reviews,"★
  4.8
    ",It's awesome,"I got this product within 5 days , it's working fine and easy to access . Tq team Boat."
 Mystiq ,"
Sale price₹ 2,499",64% off,5 reviews,"★
  4.8
    ",Value for Money,"Product is really good. HIIT and Meditation Mode is really good.
Only thing that I really miss is the Blood Pressure and Temperature mode."
 Wave Pro 47 ,"
Sale price₹ 1,799",74% off,15 reviews,"★
  4.9
    ",Boat wave pro 47 review,"Although the percentage of indiginisation in unknown, the overall quality is amazingly good. Looking forward to the future this can be a game changing product for MADE IN INDIA. Boat have done exceptionally good. Lots of love to the product."
 Wave Pro 47 ,"
Sale price₹ 1,799",74% off,15 reviews,"★
  4.9
    ",Nice watch,Overall a satisfactory watch in this cost
 Wave Pro 47 ,"
Sale price₹ 1,799",74% off,15 reviews,"★
  4.9
    ",boAt  Wave Pro 47,It's an amazing watch.
 Wave Pro 47 ,"
Sale price₹ 1,799",74% off,15 reviews,"★
  4.9
    ",,boAt Wave Pro 47 - Make in India
 Wave Pro 47 ,"
Sale price₹ 1,799",74% off,15 reviews,"★
  4.9
    ",,boAt Wave Pro 47 - Make in India
 Wave Pro 47 ,"
Sale price₹ 1,799",74% off,15 reviews,"★
  4.9
    ",,boAt Wave Pro 47 - Make in India
 TRebel Matrix ,"
Sale price₹ 4,999",58% off,1 review,"★
  5.0
    ",Best product,Good product found under 5k
 TRebel Blaze ,"
Sale price₹ 3,999",43% off,6 reviews,"★
  5.0
    ",,TRebel Watch Blaze
 TRebel Blaze ,"
Sale price₹ 3,999",43% off,6 reviews,"★
  5.0
    ",Good features,Good features for the price. Decent UI
 TRebel Blaze ,"
Sale price₹ 3,999",43% off,6 reviews,"★
  5.0
    ",Very good,Very good quality product
 TRebel Blaze ,"
Sale price₹ 3,999",43% off,6 reviews,"★
  5.0
    ",Awesome watch.,"I strongly recommend everyone to buy this watch. Best watch in terms of performance, design and features."
 TRebel Blaze ,"
Sale price₹ 3,999",43% off,6 reviews,"★
  5.0
    ",Working well,"Good product, satisfied after a week of use,battery is still 53%, nice appearance,connects quickly with phone,calorie count perfect."
 TRebel Blaze ,"
Sale price₹ 3,999",43% off,6 reviews,"★
  5.0
    ",,Nice watch
 TRebel Xtend‌ ,"
Sale price₹ 3,499",56% off,3 reviews,"★
  5.0
    ",Best smartwatch under 5000 from last year to till now,This smartwatch is so amazing I purchased this watch last year during launch and I love this amazing product from boat and this watch is very attractive whenever you wear this smartwatch and go I am 100% sure that people will ask you which watch is this…
 TRebel Xtend‌ ,"
Sale price₹ 3,499",56% off,3 reviews,"★
  5.0
    ",Outstanding,Excellent
 TRebel Xtend‌ ,"
Sale price₹ 3,499",56% off,3 reviews,"★
  5.0
    ",Best product,Best product till now.
 Wave Play ,"
Sale price₹ 1,999",67% off,1 review,"★
  4.0
    ",,Good
 Watch Storm - Iron Man Marvel Edition,"
Sale price₹ 1,999",67% off,2 reviews,"★
  5.0
    ",Awesome!,"My first ever smartwatch and I must say, I'm liking it. A lot! It's got good features that one can use everyday.
Loving the Iron Man themes!! There could've been a couple more themes, I guess but it's cool.
1 feature that I would've liked more is if it had a call answering and talking. 
Thank you, Boat!"
 Watch Storm - Iron Man Marvel Edition,"
Sale price₹ 1,999",67% off,2 reviews,"★
  5.0
    ",Great timepiece,The best in the given price. Love boat
 Watch Storm - Black Panther Marvel Edition,"
Sale price₹ 1,999",67% off,2 reviews,"★
  5.0
    ",Amazing product,"The watch is just amazing and helps a lot in my day to day life. The touch is very sensitive and the sensors are 99% accurate. The only thing missing is in the music control panel, you can just change the song and volume but not see which song is being played"
 Watch Storm - Black Panther Marvel Edition,"
Sale price₹ 1,999",67% off,2 reviews,"★
  5.0
    ",,Watch Storm - Black Panther Smartwatch
Wave Ultima ,"
Sale price₹ 2,999",50% off,4 reviews,"★
  5.0
    ",,Nice product
Wave Ultima ,"
Sale price₹ 2,999",50% off,4 reviews,"★
  5.0
    ",,"Wave Ultima | Bluetooth Calling Smart Watch with 1.8” Curve Arc Display, IP68 Rating, 100+ Sports Modes"
Wave Ultima ,"
Sale price₹ 2,999",50% off,4 reviews,"★
  5.0
    ",Very good,Nice product
Wave Ultima ,"
Sale price₹ 2,999",50% off,4 reviews,"★
  5.0
    ",Osm,[****]
 Watch Storm - Captain America Marvel Edition,"
Sale price₹ 1,999",67% off,1 review,"★
  5.0
    ",,boAt Watch Storm - Captain America Marvel Edition
TRebel Watch Straps,"
Sale price₹ 399",56% off,1 review,"★
  5.0
    ",,nice strap
 Wave Voice ,"
Sale price₹ 2,699",55% off,1 review,"★
  5.0
    ",,"I asked for exchange, I still didn't get response"
 Storm RTL ,"
Sale price₹ 2,999",50% off,3 reviews,"★
  5.0
    ",Best watch,Best watch in world
 Storm RTL ,"
Sale price₹ 2,999",50% off,3 reviews,"★
  5.0
    ",Watch,Nice
 Storm RTL ,"
Sale price₹ 2,999",50% off,3 reviews,"★
  5.0
    ",Very good quality,Good brand
ProductName,ProductPrice,Discount,NumberofReviews,Rate,Review,Summary
 TRebel Blaze ,"
Sale price₹ 3,999",43% off,6 reviews,"★
  5.0
    ",,TRebel Watch Blaze
 TRebel Blaze ,"
Sale price₹ 3,999",43% off,6 reviews,"★
  5.0
    ",Good features,Good features for the price. Decent UI
 TRebel Blaze ,"
Sale price₹ 3,999",43% off,6 reviews,"★
  5.0
    ",Very good,Very good quality product
 TRebel Blaze ,"
Sale price₹ 3,999",43% off,6 reviews,"★
  5.0
    ",Awesome watch.,"I strongly recommend everyone to buy this watch. Best watch in terms of performance, design and features."
 TRebel Blaze ,"
Sale price₹ 3,999",43% off,6 reviews,"★
  5.0
    ",Working well,"Good product, satisfied after a week of use,battery is still 53%, nice appearance,connects quickly with phone,calorie count perfect."
 TRebel Blaze ,"
Sale price₹ 3,999",43% off,6 reviews,"★
  5.0
    ",,Nice watch
 TRebel Rockerz 333 ,"
Sale price₹ 1,599",60% off,6 reviews,"★
  5.0
    ",,All the best product. Very good
 TRebel Rockerz 333 ,"
Sale price₹ 1,599",60% off,6 reviews,"★
  5.0
    ",,TRebel Rockerz 333
 TRebel Rockerz 333 ,"
Sale price₹ 1,599",60% off,6 reviews,"★
  5.0
    ",Nice,Good
 TRebel Rockerz 333 ,"
Sale price₹ 1,599",60% off,6 reviews,"★
  5.0
    ",Bass outstanding,"Superb quality 
Amazing battery life"
 TRebel Rockerz 333 ,"
Sale price₹ 1,599",60% off,6 reviews,"★
  5.0
    ",,TRebel Rockerz 333
 TRebel Rockerz 333 ,"
Sale price₹ 1,599",60% off,6 reviews,"★
  5.0
    ",Superb audio quality,I just loved it audio quality.
 TRebel Airdopes 381 ,"
Sale price₹ 2,199",56% off,12 reviews,"★
  4.8
    ",,"boAt TRebel Airdopes 381 |  In-Ear Earbuds with 7mm Drivers, IPX5 Sweat & Water Resistance, 500mAh Pocket Friendly Charging Case"
 TRebel Airdopes 381 ,"
Sale price₹ 2,199",56% off,12 reviews,"★
  4.8
    ",Experience,It was a good experience. I'm in love with the airdopes. The sound quality is good👍
 TRebel Airdopes 381 ,"
Sale price₹ 2,199",56% off,12 reviews,"★
  4.8
    ",,TRebel Airdopes 381
 TRebel Airdopes 381 ,"
Sale price₹ 2,199",56% off,12 reviews,"★
  4.8
    ",TRebel Airdopes 381,A awesome product 😍
 TRebel Airdopes 381 ,"
Sale price₹ 2,199",56% off,12 reviews,"★
  4.8
    ",Sound is gucci,I ordered light blue it’s PURPLE
 TRebel Airdopes 381 ,"
Sale price₹ 2,199",56% off,12 reviews,"★
  4.8
    ",Airdopes 381,"Easy to use, sound is perfect..
I am loving it"
 TRebel Airdopes 402 ,"
Sale price₹ 1,999",67% off,9 reviews,"★
  4.8
    ",,Super
 TRebel Airdopes 402 ,"
Sale price₹ 1,999",67% off,9 reviews,"★
  4.8
    ",Very good,Love this product and color
 TRebel Airdopes 402 ,"
Sale price₹ 1,999",67% off,9 reviews,"★
  4.8
    ",,Good good sound good product 👍👍👍👍
 TRebel Airdopes 402 ,"
Sale price₹ 1,999",67% off,9 reviews,"★
  4.8
    ",Good,Ok
 TRebel Airdopes 402 ,"
Sale price₹ 1,999",67% off,9 reviews,"★
  4.8
    ",The boat's best AirPods ever,The sound is great...Very good looking...Light weight...Very low price...Best for girls..
 TRebel Airdopes 402 ,"
Sale price₹ 1,999",67% off,9 reviews,"★
  4.8
    ",Good product,Fits good in ears
TRebel BassHeads 100 ,"
Sale price₹ 399",60% off,17 reviews,"★
  4.9
    ",,Good
TRebel BassHeads 100 ,"
Sale price₹ 399",60% off,17 reviews,"★
  4.9
    ",Good budget buy,"One of the best products at low price, given its good amount of bass n sharpness it delivers in music, good for Bgmi too. Budget buy in mind, go ahead without hesitation you will not be disappointed."
